================================================================================
批量推理结果
模型: /home/minzhi/ws05_fourth_assessment/DeepLearning/best.pth
类别: 3, 4, negative
================================================================================


================================================================================
目录: 3_galaxy_5000_8_1 (共 204 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
roi_107.png          3          0.5418     0.541790     0.327557     0.130653    
roi_108.png          3          0.5419     0.541901     0.327618     0.130481    
roi_109.png          3          0.5420     0.542042     0.327490     0.130469    
roi_110.png          3          0.5417     0.541707     0.327650     0.130644    
roi_111.png          3          0.5418     0.541847     0.327635     0.130518    
roi_112.png          3          0.5419     0.541904     0.327551     0.130545    
roi_113.png          3          0.5418     0.541752     0.327664     0.130585    
roi_114.png          3          0.5418     0.541830     0.327609     0.130562    
roi_115.png          3          0.5416     0.541562     0.327712     0.130726    
roi_116.png          3          0.5419     0.541854     0.327524     0.130622    
roi_117.png          3          0.5415     0.541531     0.327707     0.130762    
roi_118.png          3          0.5415     0.541536     0.327715     0.130749    
roi_119.png          3          0.5417     0.541685     0.327701     0.130615    
roi_73.png           3          0.5416     0.541612     0.327704     0.130684    
roi_74.png           3          0.5419     0.541888     0.327635     0.130476    
roi_75.png           3          0.5420     0.542023     0.327542     0.130435    
roi_76.png           3          0.5417     0.541689     0.327645     0.130666    
roi_77.png           3          0.5419     0.541858     0.327612     0.130530    
roi_78.png           3          0.5418     0.541830     0.327645     0.130525    
roi_79.png           3          0.5416     0.541643     0.327609     0.130748    
roi_80.png           3          0.5417     0.541738     0.327667     0.130595    
roi_81.png           3          0.5419     0.541947     0.327658     0.130395    
roi_82.png           3          0.5419     0.541880     0.327601     0.130519    
roi_83.png           3          0.5419     0.541855     0.327586     0.130559    
roi_84.png           3          0.5417     0.541717     0.327596     0.130687    
roi_85.png           3          0.5415     0.541489     0.327712     0.130798    
roi_86.png           3          0.5414     0.541423     0.327628     0.130950    
roi_87.png           3          0.5418     0.541753     0.327595     0.130652    
roi_88.png           3          0.5413     0.541333     0.327689     0.130978    
roi_89.png           3          0.5413     0.541280     0.327769     0.130952    
roi_90.png           3          0.5416     0.541605     0.327655     0.130740    
roi_91.png           3          0.5417     0.541686     0.327534     0.130781    
roi_92.png           3          0.5415     0.541536     0.327727     0.130738    
roi_93.png           3          0.5414     0.541379     0.327760     0.130860    
roi_94.png           3          0.5413     0.541252     0.327737     0.131010    
roi_95.png           3          0.5413     0.541324     0.327754     0.130922    
roi_96.png           3          0.5411     0.541067     0.327807     0.131126    
roi_97.png           3          0.5414     0.541443     0.327696     0.130861    
roi_98.png           3          0.5413     0.541299     0.327771     0.130931    
roi_99.png           3          0.5413     0.541293     0.327731     0.130976    
--------------------------------------------------------------------------------
统计: 3=47 (100.0%), 4=0 (0.0%), negative=0 (0.0%)

================================================================================
目录: noise (共 43 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
--------------------------------------------------------------------------------
1_1.png              negative   0.5574     0.175553     0.267000     0.557447    
1_10.png             negative   0.5478     0.181598     0.270558     0.547844    
1_2.png              negative   0.5518     0.178951     0.269212     0.551836    
1_3.png              negative   0.5616     0.173077     0.265335     0.561589    
1_4.png              negative   0.5687     0.169814     0.261534     0.568652    
1_5.png              negative   0.5581     0.175187     0.266675     0.558138    
1_6.png              negative   0.5592     0.174539     0.266310     0.559151    
1_7.png              negative   0.5516     0.179028     0.269326     0.551645    
1_8.png              negative   0.5599     0.174072     0.265998     0.559930    
1_9.png              negative   0.5604     0.174167     0.265460     0.560373    
2_1.png              3          0.5094     0.509401     0.333025     0.157574    
2_10.png             3          0.5357     0.535670     0.328394     0.135936    
2_11.png             negative   0.5781     0.162231     0.259697     0.578072    
2_12.png             negative   0.5383     0.188998     0.272698     0.538304    
2_13.png             negative   0.5510     0.180403     0.268641     0.550956    
2_14.png             3          0.5208     0.520758     0.331262     0.147980    
2_15.png             3          0.5197     0.519747     0.331393     0.148859    
2_16.png             3          0.5219     0.521941     0.330967     0.147092    
2_17.png             3          0.5217     0.521658     0.331063     0.147278    
2_18.png             3          0.5221     0.522146     0.330979     0.146875    
2_19.png             3          0.5239     0.523870     0.330618     0.145512    
2_2.png              3          0.5068     0.506787     0.333623     0.159590    
2_20.png             3          0.5233     0.523260     0.330641     0.146099    
2_21.png             3          0.5231     0.523050     0.330879     0.146070    
2_22.png             3          0.5230     0.523003     0.330784     0.146213    
2_23.png             3          0.5231     0.523050     0.330782     0.146167    
2_24.png             3          0.5236     0.523642     0.330676     0.145682    
2_25.png             3          0.5235     0.523544     0.330754     0.145702    
2_26.png             3          0.5232     0.523169     0.330690     0.146141    
2_27.png             3          0.5204     0.520407     0.331115     0.148477    
2_28.png             3          0.5218     0.521799     0.331171     0.147030    
2_29.png             3          0.5236     0.523560     0.330691     0.145750    
2_3.png              3          0.5142     0.514196     0.332222     0.153583    
2_30.png             negative   0.5556     0.173950     0.270490     0.555560    
2_31.png             negative   0.5556     0.175090     0.269314     0.555596    
2_32.png             negative   0.6104     0.143832     0.245817     0.610351    
2_33.png             negative   0.6143     0.141444     0.244237     0.614319    
2_4.png              3          0.5286     0.528561     0.329850     0.141589    
